Geo Point,Geo Shape,Export Date,Name,Operating Voltage
"56.481116572702874, -3.0173072943080914","{""coordinates"": [[[-3.018221273340969, 56.48088388499801, 0.0], [-3.018189813154571, 56.48093146721144, 0.0], [-3.018175723814772, 56.480952775461816, 0.0], [-3.018134668296479, 56.48101487089237, 0.0], [-3.018128463746821, 56.481025703206114, 0.0], [-3.018121447538308, 56.48103654217558, 0.0], [-3.018114419297256, 56.4810469320169, 0.0], [-3.01810814256567, 56.48105506956338, 0.0], [-3.018102677487343, 56.48106320045362, 0.0], [-3.018096400750593, 56.4810713379995, 0.0], [-3.018090099954592, 56.481078577289594, 0.0], [-3.018084610812589, 56.48108580992361, 0.0], [-3.018069646407212, 56.481103003235724, 0.0], [-3.018061467043274, 56.481112001825444, 0.0], [-3.018060183168904, 56.481113413041044, 0.0], [-3.018050707897601, 56.48112337371795, 0.0], [-3.018041220593594, 56.48113288526637, 0.0], [-3.018030921627255, 56.481142403469555, 0.0], [-3.01802143431359, 56.48115191501652, 0.0], [-3.0180127345984, 56.48116052165198, 0.0], [-3.018004022851965, 56.481168679159126, 0.0], [-3.018003781568275, 56.48116888508633, 0.0], [-3.017994499443441, 56.481176843320895, 0.0], [-3.017989713683316, 56.48118002714606, 0.0], [-3.017985751608024, 56.481183653443615, 0.0], [-3.017974604874468, 56.48119183091412, 0.0], [-3.017969019478959, 56.48119547052131, 0.0], [-3.017963446109254, 56.48119955925596, 0.0], [-3.017951487707205, 56.48120774337941, 0.0], [-3.017939517273434, 56.48121547837404, 0.0], [-3.017926735175425, 56.48122322002225, 0.0], [-3.017913129386382, 56.48123051919612, 0.0], [-3.01789871193244, 56.48123782502312, 0.0], [-3.017884282446995, 56.48124468172072, 0.0], [-3.017867442027862, 56.481252456635296, 0.0], [-3.017848966255924, 56.4812597957284, 0.0], [-3.017831302137185, 56.48126712816463, 0.0], [-3.017829690036412, 56.481267742445745, 0.0], [-3.017361222303054, 56.48141075694081, 0.0], [-3.017252787164781, 56.481443859469444, 0.0], [-3.017219307518013, 56.48145408054893, 0.0], [-3.016889735667493, 56.481455432694304, 0.0], [-3.016651070227946, 56.48145603959607, 0.0], [-3.016651636224476, 56.4814459363554, 0.0], [-3.016652104684907, 56.48143801445758, 0.0], [-3.016680347833697, 56.48096006968537, 0.0], [-3.016686828681241, 56.48085063899867, 0.0], [-3.016688528507356, 56.48082161404513, 0.0], [-3.016694722177502, 56.480821895752165, 0.0], [-3.016914340987043, 56.48083171407118, 0.0], [-3.017316881507502, 56.48084760721367, 0.0], [-3.017776907493428, 56.48086499542281, 0.0], [-3.017982875779051, 56.480873746784795, 0.0], [-3.018221273340969, 56.48088388499801, 0.0]]], ""type"": ""Polygon""}",30/01/2026,LYNDHURST SUBSTATION,132000
"57.66397778499303, -2.4984859428487893","{""coordinates"": [[[-2.498413804842611, 57.663550262334894, 0.0], [-2.498635049900424, 57.66365554434145, 0.0], [-2.498684904088144, 57.66367796008897, 0.0], [-2.498713906603143, 57.663691000464596, 0.0], [-2.498752665470895, 57.66370842709346, 0.0], [-2.498778232650336, 57.66371992255401, 0.0], [-2.498781605591313, 57.66372143626126, 0.0], [-2.499190070012255, 57.663907125881565, 0.0], [-2.49919082553187, 57.66391465824561, 0.0], [-2.499191371182904, 57.66392009134987, 0.0], [-2.499191655912312, 57.663922515477495, 0.0], [-2.499197014111994, 57.66396725369098, 0.0], [-2.498508477394808, 57.66440691912502, 0.0], [-2.498465043510107, 57.66440771011319, 0.0], [-2.498462788021082, 57.6644077504416, 0.0], [-2.498411454925051, 57.6644086848258, 0.0], [-2.498398216969239, 57.66440892562743, 0.0], [-2.497830391823519, 57.66414652231781, 0.0], [-2.498015290492135, 57.66402978647843, 0.0], [-2.498181543704678, 57.66392481891599, 0.0], [-2.498191148295891, 57.66391875388168, 0.0], [-2.498166954996272, 57.66390734002042, 0.0], [-2.497997835138198, 57.663827553326044, 0.0], [-2.498014636328564, 57.663817540041, 0.0], [-2.498045533805171, 57.66379912568084, 0.0], [-2.498055656747273, 57.66379309364671, 0.0], [-2.498069967055998, 57.663784288417865, 0.0], [-2.497977917928748, 57.663719582315174, 0.0], [-2.497971757613623, 57.66371525010234, 0.0], [-2.497980282399056, 57.663709889963826, 0.0], [-2.498074403134357, 57.663650657558684, 0.0], [-2.498196141575658, 57.6635740520899, 0.0], [-2.498281883127101, 57.66356468067606, 0.0], [-2.498404570140234, 57.66355127152517, 0.0], [-2.498413804842611, 57.663550262334894, 0.0]]], ""type"": ""Polygon""}",30/01/2026,MACDUFF SUBSTATION,132000
"57.47376204118966, -1.7994429947493285","{""coordinates"": [[[-1.799522123870352, 57.472749478115134, 0.0], [-1.800145685440788, 57.47271573619025, 0.0], [-1.800592933784453, 57.47300172035427, 0.0], [-1.800747240736329, 57.47314029535862, 0.0], [-1.800813610831407, 57.47319968496332, 0.0], [-1.800891603530375, 57.47326807541839, 0.0], [-1.800898698634971, 57.47331216403917, 0.0], [-1.800958587733309, 57.47368427126105, 0.0], [-1.800962879729124, 57.4737109409643, 0.0], [-1.800980268772151, 57.47381898816714, 0.0], [-1.800999661084124, 57.47394103964118, 0.0], [-1.801009377445477, 57.473994052064626, 0.0], [-1.801020668540224, 57.47406413383494, 0.0], [-1.801047158007431, 57.47423461787334, 0.0], [-1.801067792964799, 57.47436742071685, 0.0], [-1.801080279029861, 57.47444778310427, 0.0], [-1.801077819180033, 57.47444940507371, 0.0], [-1.800730544751322, 57.47467808362832, 0.0], [-1.800443911038559, 57.47486357008803, 0.0], [-1.799064871650337, 57.474924549074004, 0.0], [-1.799023910633941, 57.47492630736219, 0.0], [-1.798754411580212, 57.47479516401107, 0.0], [-1.798716999368527, 57.47457882228245, 0.0], [-1.798697415553348, 57.47446017634522, 0.0], [-1.798672171127673, 57.47430722595834, 0.0], [-1.798567926524095, 57.47421020976266, 0.0], [-1.798321113316083, 57.47416643909566, 0.0], [-1.797784245155007, 57.474122805709676, 0.0], [-1.797561771945466, 57.47410711608269, 0.0], [-1.797553141447389, 57.474087834652636, 0.0], [-1.797551362737866, 57.47408384354379, 0.0], [-1.797544306365944, 57.47407238844815, 0.0], [-1.797551054731804, 57.47405508088501, 0.0], [-1.797570896360477, 57.474006768536576, 0.0], [-1.797580981260563, 57.47398308869988, 0.0], [-1.797869751797196, 57.473910388207365, 0.0], [-1.797869902055971, 57.473910352517585, 0.0], [-1.79786392576663, 57.47386931958928, 0.0], [-1.797861030559143, 57.473850092271384, 0.0], [-1.797811575146527, 57.473505801296, 0.0], [-1.79776021547684, 57.47320462353796, 0.0], [-1.797864825804101, 57.47311951054638, 0.0], [-1.797877353604263, 57.47310930843847, 0.0], [-1.797832317472592, 57.472919183268566, 0.0], [-1.797781931115205, 57.47291922835955, 0.0], [-1.797774650775621, 57.47283959525408, 0.0], [-1.797819420034014, 57.47283921780187, 0.0], [-1.797791943175845, 57.472681978937786, 0.0], [-1.797782236772975, 57.472628068010216, 0.0], [-1.798050748359429, 57.47261412554384, 0.0], [-1.798087923260096, 57.472827071754836, 0.0], [-1.799522123870352, 57.472749478115134, 0.0]]], ""type"": ""Polygon""}",30/01/2026,PETERHEAD SHELL SUBSTATION,132000
"57.06277807282964, -5.123506165553592","{""coordinates"": [[[-5.123748646391401, 57.06248521056515, 0.0], [-5.123720018991198, 57.06249401470161, 0.0], [-5.123755845948403, 57.06252600180522, 0.0], [-5.123930245841882, 57.0626817102621, 0.0], [-5.124151948390996, 57.06289617115529, 0.0], [-5.123733998536828, 57.063005656100884, 0.0], [-5.123713408021265, 57.06300271382147, 0.0], [-5.123379468330031, 57.0629549984202, 0.0], [-5.123358990575795, 57.06294850996684, 0.0], [-5.123297428305621, 57.06292900106545, 0.0], [-5.123296642792304, 57.06292947009479, 0.0], [-5.123284344787297, 57.06293822622395, 0.0], [-5.123274962563566, 57.06295419035812, 0.0], [-5.12327169730909, 57.062962451448556, 0.0], [-5.123264615036382, 57.06298222328913, 0.0], [-5.123257368112954, 57.063001999237386, 0.0], [-5.123254992686045, 57.06300906960816, 0.0], [-5.123241082173071, 57.06301238292585, 0.0], [-5.123214711598014, 57.06300486127871, 0.0], [-5.123090076968942, 57.06294909568667, 0.0], [-5.122996775123281, 57.06291032139317, 0.0], [-5.122940388915856, 57.06288688819848, 0.0], [-5.12286440902887, 57.062855312062865, 0.0], [-5.122862350379102, 57.062854374677336, 0.0], [-5.122830704817716, 57.06284708252815, 0.0], [-5.122827859712157, 57.062846426330395, 0.0], [-5.122824768365179, 57.06282142528718, 0.0], [-5.122825391884367, 57.06281314022913, 0.0], [-5.122827841552223, 57.06280498938445, 0.0], [-5.122833620546012, 57.062795227419855, 0.0], [-5.122841412945714, 57.06278586465416, 0.0], [-5.122848869741699, 57.06277839786443, 0.0], [-5.122857007723405, 57.06277118373763, 0.0], [-5.122866171254603, 57.06276439345421, 0.0], [-5.122878574856411, 57.0627568931347, 0.0], [-5.122892700273305, 57.06275024871647, 0.0], [-5.122907701674302, 57.06274421164342, 0.0], [-5.123192144112906, 57.06264219538853, 0.0], [-5.123390596840063, 57.06256533494036, 0.0], [-5.123420580721908, 57.062554609429114, 0.0], [-5.123437045883886, 57.06254871553714, 0.0], [-5.123722215598367, 57.06245342132929, 0.0], [-5.123748646391401, 57.06248521056515, 0.0]]], ""type"": ""Polygon""}",30/01/2026,QUOICH SUBSTATION,132000
"56.693183182004525, -4.400293422339219","{""coordinates"": [[[-4.400843260156893, 56.693053645311146, 0.0], [-4.400896235611983, 56.69305001941821, 0.0], [-4.401197708144258, 56.693029107910085, 0.0], [-4.401308478782375, 56.693019422680976, 0.0], [-4.401356338494324, 56.69304258424766, 0.0], [-4.401420798636673, 56.69305549071487, 0.0], [-4.401424859837569, 56.69307652866436, 0.0], [-4.401447760898065, 56.69319519977927, 0.0], [-4.401460497454601, 56.693261197607, 0.0], [-4.401461244596379, 56.693261209258175, 0.0], [-4.401466320522093, 56.6932871506025, 0.0], [-4.401468411925017, 56.69329690587395, 0.0], [-4.401473434152157, 56.69332823404161, 0.0], [-4.40147804005115, 56.69335210400746, 0.0], [-4.401445618623562, 56.69335611106939, 0.0], [-4.401407604879599, 56.69336081012441, 0.0], [-4.401357299557935, 56.69336702774967, 0.0], [-4.40135064226572, 56.693365949219846, 0.0], [-4.400917299050378, 56.693416634015314, 0.0], [-4.400307184340016, 56.69349627471363, 0.0], [-4.40022742480251, 56.69350668137777, 0.0], [-4.400221168556819, 56.69349502299159, 0.0], [-4.400212879812861, 56.69347953137691, 0.0], [-4.400199830475136, 56.6934551447392, 0.0], [-4.40019463767036, 56.693445438452805, 0.0], [-4.400191410212877, 56.69343940852168, 0.0], [-4.399501998940834, 56.693450342964724, 0.0], [-4.399442037004199, 56.69345437429618, 0.0], [-4.399414006080403, 56.69331087417711, 0.0], [-4.399410937161243, 56.6932170626763, 0.0], [-4.399403302220467, 56.69298361970293, 0.0], [-4.399400230245336, 56.69288942541986, 0.0], [-4.399416141796048, 56.692827388504554, 0.0], [-4.399470415391023, 56.692826378519456, 0.0], [-4.399608635938495, 56.692823804566366, 0.0], [-4.39960947779992, 56.69283528514628, 0.0], [-4.399609750057755, 56.692838997735585, 0.0], [-4.399713291589108, 56.692837622244866, 0.0], [-4.399986057680888, 56.692834009332415, 0.0], [-4.400277422008023, 56.69283014871908, 0.0], [-4.400287315974706, 56.69283001729384, 0.0], [-4.400287206360208, 56.692830091301374, 0.0], [-4.400296202177479, 56.69297637298313, 0.0], [-4.400296884855525, 56.692987479183884, 0.0], [-4.400461298191864, 56.6930363789601, 0.0], [-4.400485951786712, 56.69304370957682, 0.0], [-4.400492745739125, 56.693045730029475, 0.0], [-4.400579946949879, 56.693071665196065, 0.0], [-4.400835126499219, 56.69305420835266, 0.0], [-4.400843260156893, 56.693053645311146, 0.0]]], ""type"": ""Polygon""}",30/01/2026,RANNOCH SUBSTATION,132000
"57.10838810561025, -2.09159634318938","{""coordinates"": [[[-2.092182630016711, 57.1085199166203, 0.0], [-2.091260847712562, 57.10868831563666, 0.0], [-2.091054482804219, 57.10835922760483, 0.0], [-2.091196246854971, 57.10833356207146, 0.0], [-2.091357155896902, 57.10830443468964, 0.0], [-2.091360504341349, 57.1082992535036, 0.0], [-2.09139848143061, 57.10829249294007, 0.0], [-2.091267535787711, 57.10807965389708, 0.0], [-2.091352980397297, 57.108064086724255, 0.0], [-2.091369240846026, 57.10809052100182, 0.0], [-2.091577119022515, 57.108049747490725, 0.0], [-2.091672798222682, 57.10807389843464, 0.0], [-2.091699959111994, 57.108080754161314, 0.0], [-2.091700209354686, 57.10808114114812, 0.0], [-2.091703062241236, 57.10808186848124, 0.0], [-2.091814719384447, 57.10825798946233, 0.0], [-2.091999895304179, 57.108223356575756, 0.0], [-2.092097860380687, 57.108382358457256, 0.0], [-2.092108518683034, 57.10839964301586, 0.0], [-2.092108701017291, 57.10839993842455, 0.0], [-2.092182630016711, 57.1085199166203, 0.0]]], ""type"": ""Polygon""}",30/01/2026,REDMOSS SUBSTATION,132000
"57.58335578332547, -1.8495080899592045","{""coordinates"": [[[-1.849728268657773, 57.583172498767375, 0.0], [-1.84987714346345, 57.58344853376363, 0.0], [-1.849283427523385, 57.583536376698035, 0.0], [-1.849139047989459, 57.5832662028828, 0.0], [-1.849728268657773, 57.583172498767375, 0.0]]], ""type"": ""Polygon""}",30/01/2026,ST FERGUS MOBIL SUBSTATION,132000
"56.39542403852493, -4.123513399328415","{""coordinates"": [[[-4.123647958128109, 56.39556108303982, 0.0], [-4.123529365840873, 56.395584682113366, 0.0], [-4.123345299421895, 56.39552951266388, 0.0], [-4.123315473955073, 56.395520587703984, 0.0], [-4.123297513929113, 56.39551523383365, 0.0], [-4.123249736115936, 56.39550094676593, 0.0], [-4.123228470848945, 56.39549457920522, 0.0], [-4.123383514630903, 56.395342837798125, 0.0], [-4.123387430443068, 56.395334593021666, 0.0], [-4.123354273380585, 56.395292025807095, 0.0], [-4.123381512005975, 56.39525741059704, 0.0], [-4.123402456437867, 56.395255254550094, 0.0], [-4.123418294480097, 56.39524869272201, 0.0], [-4.123494501940203, 56.39525493690231, 0.0], [-4.123518076991038, 56.39525686866076, 0.0], [-4.123535598166002, 56.39526016312352, 0.0], [-4.123538885768957, 56.395261005456426, 0.0], [-4.123545510974746, 56.39526358791432, 0.0], [-4.123552671730698, 56.39526580713031, 0.0], [-4.123586463529551, 56.39528409810394, 0.0], [-4.123663002313255, 56.39533044500298, 0.0], [-4.123741461322438, 56.395377954163074, 0.0], [-4.123772019983488, 56.39540295227497, 0.0], [-4.123760085215319, 56.395412682415014, 0.0], [-4.123762818536856, 56.395441392353526, 0.0], [-4.123724393987621, 56.395481433008946, 0.0], [-4.123647958128109, 56.39556108303982, 0.0]]], ""type"": ""Polygon""}",30/01/2026,ST FILLANS SUBSTATION,132000
"58.20309848283186, -6.42332121997538","{""coordinates"": [[[-6.423486589983179, 58.20257943142741, 0.0], [-6.424362635529095, 58.20299566176455, 0.0], [-6.42401409170552, 58.203201921355756, 0.0], [-6.423401218084462, 58.203309532585024, 0.0], [-6.423010872265482, 58.20314506460462, 0.0], [-6.422977538524951, 58.203163857642444, 0.0], [-6.423255815043284, 58.20329848113681, 0.0], [-6.423057370949071, 58.203412813330196, 0.0], [-6.423094111533382, 58.20343341022068, 0.0], [-6.422770589306487, 58.20362261852489, 0.0], [-6.422583065646029, 58.20362247116541, 0.0], [-6.422499872789666, 58.20356253992196, 0.0], [-6.422528384827154, 58.20347970030271, 0.0], [-6.42228697084714, 58.2033629521103, 0.0], [-6.422452423462522, 58.203267671083395, 0.0], [-6.422790088091848, 58.2030731711415, 0.0], [-6.42291022632901, 58.203131290250504, 0.0], [-6.42309768253712, 58.20302476820594, 0.0], [-6.423086040756663, 58.20299490033887, 0.0], [-6.423054817873858, 58.202965802011974, 0.0], [-6.422915334193847, 58.20290514379422, 0.0], [-6.423000196780966, 58.20285785185732, 0.0], [-6.423486589983179, 58.20257943142741, 0.0]]], ""type"": ""Polygon""}",30/01/2026,STORNOWAY SUBSTATION,132000
"58.51041393187991, -4.021929393080602","{""coordinates"": [[[-4.022041191615737, 58.50983511763085, 0.0], [-4.02225271471478, 58.5098499843487, 0.0], [-4.022435493778342, 58.50998873223005, 0.0], [-4.022875855714283, 58.510032491192256, 0.0], [-4.022878683806921, 58.51003277181796, 0.0], [-4.022731897570858, 58.51043048120285, 0.0], [-4.022660405687588, 58.51062212345019, 0.0], [-4.022644862728041, 58.51066376490083, 0.0], [-4.022524839352082, 58.51098548202962, 0.0], [-4.022522170015102, 58.510985216860526, 0.0], [-4.02096668241161, 58.51083063644694, 0.0], [-4.02096898533879, 58.51082441137456, 0.0], [-4.020974928737661, 58.51080835301223, 0.0], [-4.020991558690733, 58.51076348751944, 0.0], [-4.021000148889455, 58.51074031827383, 0.0], [-4.021015765772667, 58.510698136861926, 0.0], [-4.021119990269248, 58.51041670103172, 0.0], [-4.021133795487763, 58.510380037116654, 0.0], [-4.021174080396183, 58.510273072677094, 0.0], [-4.021323277455961, 58.50987698922574, 0.0], [-4.021580240307322, 58.50990222796682, 0.0], [-4.021669105065703, 58.50991095252727, 0.0], [-4.021748693029313, 58.509920544564956, 0.0], [-4.021752807858458, 58.509919170824894, 0.0], [-4.021757096331216, 58.50991959196872, 0.0], [-4.021822741818831, 58.509897203679245, 0.0], [-4.021925141127134, 58.50986227907737, 0.0], [-4.022011007038854, 58.50983299608901, 0.0], [-4.022041191615737, 58.50983511763085, 0.0]]], ""type"": ""Polygon""}",30/01/2026,STRATHY SUBSTATION,132000
"56.430077364346765, -5.214071343544672","{""coordinates"": [[[-5.214244663291368, 56.43043798868523, 0.0], [-5.213752689987147, 56.43028988424644, 0.0], [-5.213408309765727, 56.43018620971025, 0.0], [-5.213585962079403, 56.43000281498993, 0.0], [-5.213760408608041, 56.42982272584881, 0.0], [-5.21376200229146, 56.42982321221843, 0.0], [-5.21385842591785, 56.42972587267179, 0.0], [-5.213957950253811, 56.42975574641252, 0.0], [-5.214311971518459, 56.429855060279976, 0.0], [-5.214344193850571, 56.42982480826671, 0.0], [-5.214377015713724, 56.4297914168307, 0.0], [-5.214430175380568, 56.42982456363009, 0.0], [-5.214685490941426, 56.42997780848688, 0.0], [-5.214667355159176, 56.430003691347096, 0.0], [-5.214530448820883, 56.43018020138181, 0.0], [-5.214494908535804, 56.43022580103178, 0.0], [-5.214463759499239, 56.43025693049568, 0.0], [-5.214244663291368, 56.43043798868523, 0.0]]], ""type"": ""Polygon""}",30/01/2026,TAYNUILT SUBSTATION,132000
"56.70636931068741, -4.022046779121697","{""coordinates"": [[[-4.02244805058366, 56.70630825429128, 0.0], [-4.022335512338088, 56.70643780317019, 0.0], [-4.022231106482146, 56.70655798961593, 0.0], [-4.021994380030396, 56.70649695491585, 0.0], [-4.021907462357607, 56.706521190024056, 0.0], [-4.021726359825977, 56.70647075375187, 0.0], [-4.021744192874992, 56.70643470053012, 0.0], [-4.021689999828001, 56.706377980773794, 0.0], [-4.021732857065015, 56.70633029172538, 0.0], [-4.02187457830953, 56.70617259589435, 0.0], [-4.022079074029976, 56.706220970902116, 0.0], [-4.022245288423107, 56.7062621242612, 0.0], [-4.02244805058366, 56.70630825429128, 0.0]]], ""type"": ""Polygon""}",30/01/2026,TUMMEL BRIDGE SUBSTATION,132000
"57.15384339443533, -2.0972664910835483","{""coordinates"": [[[-2.096948403485459, 57.15413371105776, 0.0], [-2.096928266196451, 57.15413074070437, 0.0], [-2.096682408968142, 57.154094472450346, 0.0], [-2.096492462844678, 57.15389359287861, 0.0], [-2.096471026347727, 57.153870922826364, 0.0], [-2.096581509151159, 57.153839711504254, 0.0], [-2.096590758714226, 57.15383709929467, 0.0], [-2.096957271394341, 57.153733511339205, 0.0], [-2.096961401334333, 57.15373260983919, 0.0], [-2.097063806798446, 57.15370378484518, 0.0], [-2.097159607522941, 57.153677659796415, 0.0], [-2.097717060611805, 57.15352361641415, 0.0], [-2.097771572161837, 57.15351054848454, 0.0], [-2.097775495077112, 57.15351825732988, 0.0], [-2.09780812629544, 57.15358238396437, 0.0], [-2.097868525823904, 57.153647447365714, 0.0], [-2.098024937006063, 57.153815935063726, 0.0], [-2.098039368607987, 57.15383148142587, 0.0], [-2.098024504212901, 57.153835984570954, 0.0], [-2.097578886635974, 57.15395927418967, 0.0], [-2.097230355097469, 57.1540556995175, 0.0], [-2.096948403485459, 57.15413371105776, 0.0]]], ""type"": ""Polygon""}",30/01/2026,WILLOWDALE SUBSTATION,132000
"57.13114270186244, -2.153965682406445","{""coordinates"": [[[-2.15444424296187, 57.131418057297395, 0.0], [-2.154459091071326, 57.13143522534698, 0.0], [-2.154250352147726, 57.13149009055362, 0.0], [-2.153889338814106, 57.13158547469576, 0.0], [-2.153887783396883, 57.13158325959162, 0.0], [-2.15383414197426, 57.13159723843447, 0.0], [-2.153568588750189, 57.13166748926944, 0.0], [-2.152811450185601, 57.1311078392985, 0.0], [-2.153220116491213, 57.13093991755851, 0.0], [-2.153247013081861, 57.1309327880419, 0.0], [-2.153787959679576, 57.13078874652263, 0.0], [-2.153969253328861, 57.13074047344654, 0.0], [-2.154469981911706, 57.13059118740395, 0.0], [-2.154592459593162, 57.13073122569097, 0.0], [-2.154804287265578, 57.13097342541696, 0.0], [-2.155055074690337, 57.131260150418605, 0.0], [-2.1545412908813, 57.13139558955684, 0.0], [-2.154523937624427, 57.13139525254632, 0.0], [-2.15444424296187, 57.131418057297395, 0.0]]], ""type"": ""Polygon""}",30/01/2026,CRAIGIEBUCKLER SUBSTATION,132000
"58.21069674481534, -4.503322898232758","{""coordinates"": [[[-4.502982366345058, 58.21053904357463, 0.0], [-4.502993947897034, 58.21054709189885, 0.0], [-4.503851135358754, 58.21062057986241, 0.0], [-4.503777367866278, 58.21085843949785, 0.0], [-4.502797479034968, 58.21077374636128, -0.008300000001327], [-4.502872804707678, 58.210528765606945, 0.0], [-4.502982366345058, 58.21053904357463, 0.0]]], ""type"": ""Polygon""}",30/01/2026,CREAG RIABHACH SUBSTATION,132000
"57.575089681341844, -1.8553510850691135","{""coordinates"": [[[-1.85439340406588, 57.57504240995963, 0.0], [-1.855625962872152, 57.57462459497698, 0.0], [-1.856284335909248, 57.575183780431296, 0.0], [-1.855523533500927, 57.57544190402787, 0.0], [-1.854850383150601, 57.575430804114845, 0.0], [-1.854728338952122, 57.575327070012435, 0.0], [-1.85439340406588, 57.57504240995963, 0.0]]], ""type"": ""Polygon""}",30/01/2026,ST FERGUS EAST SUBSTATION,132000
"57.49165570428691, -4.492956644825335","{""coordinates"": [[[-4.493352581622127, 57.49164936567839, 0.0], [-4.492791595972196, 57.49184941811119, 0.0], [-4.492560711925143, 57.49166192272563, 0.0], [-4.493121841584214, 57.491462048171236, 0.0], [-4.493352581622127, 57.49164936567839, 0.0]]], ""type"": ""Polygon""}",30/01/2026,DUNMORE 132kV SEALING END COMPOUND,132000
"57.69793377898941, -4.301656837254565","{""coordinates"": [[[-4.301705076819498, 57.69813730726147, 0.0], [-4.30131788773201, 57.697838319149476, 0.0], [-4.301610028669746, 57.69773040162629, 0.0], [-4.30199516625865, 57.69802956995276, 0.0], [-4.301705076819498, 57.69813730726147, 0.0]]], ""type"": ""Polygon""}",30/01/2026,FYRISH SOUTH 132kV SEALING END COMPOUND,132000
"56.24549699648029, -4.72950158884891","{""coordinates"": [[[-4.72971202411433, 56.24554532659964, 0.0], [-4.729670051462647, 56.245500646871555, 0.0], [-4.729144312405611, 56.24565374327078, 0.0], [-4.72905406622678, 56.24555771840155, 0.0], [-4.729802180692387, 56.24533990606934, 0.0], [-4.729892394684342, 56.245435913145656, 0.0], [-4.72983712088118, 56.24545199984589, 0.0], [-4.729879094309704, 56.245496688490284, 0.0], [-4.72971202411433, 56.24554532659964, 0.0]]], ""type"": ""Polygon""}",30/01/2026,SLOY WEST SWITCHING STATION,132000
"57.950881312077584, -4.284981667189901","{""coordinates"": [[[-4.285090877596926, 57.951077229426986, 0.0], [-4.284739858386023, 57.95104079100069, 0.0], [-4.284873052889315, 57.95068542110754, 0.0], [-4.285222921499224, 57.950721358695496, 0.0], [-4.285090877596926, 57.951077229426986, 0.0]]], ""type"": ""Polygon""}",30/01/2026,LOCH BUIDHE WEST 132kV SEALING END COMPOUND,132000
"57.4476965267383, -4.22080313233602","{""coordinates"": [[[-4.22047927282282, 57.4477686494833, 0.0], [-4.220878741413045, 57.4475107904873, 0.0], [-4.221128942315344, 57.44762840237794, 0.0], [-4.220720506138258, 57.4478815680867, 0.0], [-4.22047927282282, 57.4477686494833, 0.0]]], ""type"": ""Polygon""}",30/01/2026,SLACKBUIE NORTH 132kV SEALING END COMPOUND,132000
"57.57504352372342, -1.8469366772576281","{""coordinates"": [[[-1.847651601223019, 57.575026372317886, 0.0], [-1.846326586151988, 57.57535045453547, 0.0], [-1.846247774289931, 57.575257741211274, 0.0], [-1.846435229937499, 57.57521174533234, 0.0], [-1.84628437795539, 57.57503431235008, 0.0], [-1.847421181541463, 57.57475536496616, 0.0], [-1.847651601223019, 57.575026372317886, 0.0]]], ""type"": ""Polygon""}",30/01/2026,ST FERGUS VSD SUBSTATION,132000
"57.448408857991325, -4.2007954038106945","{""coordinates"": [[[-4.200729870955922, 57.44859513056213, 0.0], [-4.200472392407167, 57.44848074625793, 0.0], [-4.200833072577838, 57.44824525932067, 0.0], [-4.200909754254885, 57.44824090719993, 0.0], [-4.201122941976846, 57.44833358649986, 0.0], [-4.200979159571583, 57.4484308603794, 0.0], [-4.200925091293274, 57.448439398304096, 0.0], [-4.200876459243997, 57.44847100193424, 0.0], [-4.200872389392942, 57.44850179128743, 0.0], [-4.200729870955922, 57.44859513056213, 0.0]]], ""type"": ""Polygon""}",30/01/2026,SLACKBUIE SOUTH 132kV SEALING END COMPOUND,132000
"56.46990831666153, -3.0237653772532824","{""coordinates"": [[[-3.023909614383766, 56.4700615648177, 0.0], [-3.023610317203258, 56.47002555239596, 0.0], [-3.023531114445238, 56.469759921434054, 0.0], [-3.024011770904442, 56.46982556953211, 0.0], [-3.023909614383766, 56.4700615648177, 0.0]]], ""type"": ""Polygon""}",30/01/2026,ELMWOOD 132kV SEALING END COMPOUND,132000
"57.5777262822717, -1.8585105523052112","{""coordinates"": [[[-1.858535717686306, 57.57792187712292, 0.0], [-1.858173853862816, 57.57764795267642, 0.0], [-1.858481795142638, 57.577530955710685, 0.0], [-1.85884881326513, 57.577802785839765, 0.0], [-1.858535717686306, 57.57792187712292, 0.0]]], ""type"": ""Polygon""}",30/01/2026,ST FERGUS SM1/SM2 132kV SEALING END COMPOUND,132000
"57.15180883553201, -2.230543075039398","{""coordinates"": [[[-2.230292953769254, 57.152027943130825, 0.0], [-2.230254868247193, 57.15201403550152, 0.0], [-2.230109204065405, 57.151703121788245, 0.0], [-2.230130653953616, 57.151681217707605, 0.0], [-2.230792353435367, 57.151588984996486, 0.0], [-2.230831312247927, 57.15160249560168, 0.0], [-2.230975812842944, 57.15191674333691, 0.0], [-2.230952212121458, 57.15193824728817, 0.0], [-2.230292953769254, 57.152027943130825, 0.0]]], ""type"": ""Polygon""}",30/01/2026,KINGSWELLS NORTH XCN/XCS SEALING END COMPOUND,132000
"57.95156672616329, -4.285034443985621","{""coordinates"": [[[-4.285180480877592, 57.95174814365215, 0.0], [-4.284772475418722, 57.95170653044562, 0.0], [-4.284888409030122, 57.95138530838461, 0.0], [-4.285296410956224, 57.95142692124566, 0.0], [-4.285180480877592, 57.95174814365215, 0.0]]], ""type"": ""Polygon""}",30/01/2026,DLB1/DLB2 132kV SEALING END COMPOUND,132000
